"text","cmp_code","eu_code"
"- den Grundfreibetrag auf 9300 Euro erhöhen, sodass mehr als 12000 Euro brutto im Jahr steuerfrei bleiben;","503",NA
"- Kapitalerträge wie Zinsen und Dividenden zum persönlichen Steuersatz versteuern statt mit einer Pauschalsteuer von 25 Prozent;","503",NA
"- den Spitzensteuersatz auf 53 Prozent anheben;","503",NA
"-die Steuerbelastung bis zum Spitzensteuersatz von 53 Prozent linear ansteigen lassen (Eintrittspunkt 65 000 Euro);","503",NA
"dieser Tarifverlauf führt dazu, dass diejenigen, die weniger als 70 245 Euro im Jahr zu versteuern haben, entlastet werden;","503",NA
"diejenigen, die mehr haben, werden belastet;","503",NA
"- das Ehegattensplitting abschaffen:","503",NA
"individuelle Besteuerung einführen,","503",NA
"tatsächliche Betreuungs- und Pflegeleistungen sowie das Zusammenleben mit Kindern steuerlich fördern;","603",NA
"- den steuerlichen Betriebsausgabenabzug für Geschäftsführungs-, Vorstands- und Aufsichtsratsvergütungen auf das 20fache des Lohnes eines Facharbeiters bei Vollzeitbeschäftigung in der untersten Lohngruppe begrenzen;","403",NA
"• die Pendlerpauschale neu regeln:","503",NA
"die Fahrtkosten unabhängig vom Verkehrsmittel anerkennen, auszahlen und mit dem Einkommen versteuern, damit niedrige Einkommen nicht länger benachteiligt werden;","503",NA
"• eine höhere Erbschaftssteuer realisieren:","503",NA
"den Erbberechtigten einen einheitlichen Freibetrag in Höhe von 150 000 Euro gewähren;","503",NA
"für Erbinnen und Erben, die das 60. Lebensjahr vollendet haben, für Kinder, hinterbliebene Ehegatten und für eine vom Vererbenden benannte Person (beispielsweise Lebenspartnerin oder Lebenspartner) diesen Freibetrag verdoppeln;","503",NA
"bei Betriebsvermögen nur das Anlagevermögen zur Berechnung der Steuer heranziehen;","503",NA
"• die Vermögenssteuer als Millionärssteuer wieder einführen:","503",NA
"Privatvermögen von über einer Million Euro mit mindestens fünf Prozent besteuern;","503",NA
"• die Finanzmärkte regulieren:","403",NA
"eine Börsenumsatzsteuer einführen;","403",NA
"Kapitalerträge und Veräußerungsgewinne aus Wertpapieren unabhängig von der Haltedauer zusammen mit anderen Einkünften zum persönlichen Einkommenssteuersatz versteuern,","403",NA
"den Sparerfreibetrag beibehalten","403",NA
"und Steueroasen austrocknen;","403",NA
"• die Senkung der Körperschaftssteuer von 25 Prozent auf 15 Prozent zurücknehmen und die Bemessungsgrundlage verbreitern;","403",NA
"• den ermäßigten Umsatzsteuersatz von sieben Prozent ausweiten auf Produkte und Dienstleistungen für Kinder,","503",NA
"apothekenpflichtige Arzneimittel","503",NA
"und arbeitsintensive Dienstleistungen des Handwerks sowie Hotellerie und Gastronomie;","403",NA
"für kleine Unternehmen und Selbstständige regeln, dass bei einer Rechnung die Umsatzsteuer erst nach dem Zahlungseingang abzuführen ist.","402",NA
"3. Für eine gerechte zukunftsoffene Gesellschaft",NA,NA
"„Der beste Weg, die Zukunft vorauszusagen, ist, sie zu gestalten.“ Willy Brandt","305",NA
"„Die Würde des Menschen ist unantastbar .“","203",NA
"Mit diesem Satz beginnt das Grundgesetz.","203",NA
"Zur Würde des Menschen gehört die Souveränität über das eigene Leben, jetzt und in Zukunft.","503",NA
"Wer von der Not getrieben ist, wird seiner Würde beraubt.","503",NA
"Um Lebenssinn zu finden, brauchen wir Zukunftsgewissheit.","503",NA
"Frauen und Männer wollen die Zeit für Arbeit und Familie, für Bildung, Kultur und Erholung souverän einteilen.","503",NA
"Millionen Menschen aber können das nicht mehr, weil sie am Existenzminimum leben, keine Arbeit haben oder nur unsichere Jobs.","503",NA
"Die Gesellschaft driftet auseinander.","503",NA
"Sozialer Aufstieg durch Bildung – dieses Versprechen früherer Jahrzehnte ist auf der Strecke geblieben.","506",NA
"Zu einem Einstieg in eine andere Gesellschaft gehört die Neu- und Umbewertung von Arbeit, damit alle Menschen in den vier Bereichen tätig sein können, auf die eine Gesellschaft angewiesen ist und deren Vielfalt unser Leben reicher macht.","503",NA
"Das sind Arbeiten in Beruf und Erwerb, in Familie und Partnerschaft, Arbeit an sich selbst sowie Teilnahme am kulturellen, politischen und sozialen Leben.","503",NA
"Bei radikaler Verkürzung der Erwerbsarbeitszeit müssen diese Arbeiten und diese Chancen, das gesellschaftliche Leben mitzugestalten, gleich verteilt sein, nicht zuletzt zwischen den Geschlechtern.","503",NA
"Armut und fehlende Zukunftsgewissheit sind kein individuelles, sondern ein politisches Versagen.","305",NA
"Um die Ursachen der sozialen Spaltung zu überwinden, um Gerechtigkeit als Fundament der Demokratie zu stärken, müssen alle Menschen das Recht und die Chance haben, die Zukunft mitzugestalten.","202",NA
"Um zu entscheiden, wie wir morgen leben wollen, benötigen wir die Chance auf interkulturelle Erfahrungen, Gleichstellung und Toleranz.","503",NA
"Wir brauchen den Zugang zu Wissenschafts- und Medienlandschaften, die der Öffentlichkeit und dem Gemeinwohl verpflichtet sind.","503",NA
"Mit besserer Bildung für alle,","506",NA
"mit einer ökologisch ausgerichteten Forschungspolitik,","501",NA
"mit moderner Regionalpolitik,","408",NA
"einem neuen Leitbild für den Osten","408",NA
"und einer Weiterentwicklung der öffentlichen Infrastrukturen werden Weichen für die Zukunft gestellt, für die kommenden vier Jahre und darüber hinaus.","411",NA
"3.1. Das gesellschaftliche Rückgrat – die öffentliche Daseinsvorsorge",NA,NA
"„Tatsächlich gilt: Je mehr sich der Staat aus der Fürsorge für das Leben der normalen Menschen zurückzieht und zulässt, dass diese in politische Apathie versinken, desto leichter können Wirtschaftsverbände ihn – mehr oder minder unbemerkt – zu einem Selbstbedienungsladen machen.","413",NA
"In der Unfähigkeit, dies zu erkennen, liegt die fundamentale Naivität des neoliberalen Denkens.“ Colin Crouch, Postdemokratie, 2008","305",NA
"Den Staat zu verdammen und den Markt als Heilsbringer zu preisen, galt jahrelang als der Weisheit letzter Schluss.","305",NA
"Entsprechend haben die Regierungen Schröder und Merkel öffentliche Dienstleistungen erheblich gekürzt","305",NA
"und öffentliche Unternehmen privatisiert.","413",NA
"Bundesweit wurden in den vergangenen Jahren so 150 000 Stellen gestrichen, davon allein 50000 Pflegestellen in Krankenhäusern und 10 000 Stellen in der Jugendarbeit.","503",NA
"Hinzu kommt, dass wichtige Bereiche wie Müllabfuhr, Wasser- und Energieversorgung oder Nahverkehr wegen der schlechten finanziellen Ausstattung der Kommunen privatisiert wurden.","413",NA
"Billiger, besser und näher an der Kundschaft – mit diesen Verheißungen wurden jahrelang Stadtwerke, Krankenhäuser, Wasserbetriebe, Müllabfuhr, Verkehrsunternehmen und viele andere öffentliche Dienstleistungen an private Investoren verkauft.","413",NA
"Hunderte Städte, Gemeinden und Landkreise haben den Versprechen geglaubt oder keinen anderen Ausweg gesehen, um ihre Haushalte zu stützen.","413",NA
"Mittlerweile ist bekannt, was von den Ankündigungen zu halten ist.","413",NA
"Höhere Preise und Gebühren, schlechterer Service, rücksichtlose Ausnutzung von Angebotsmonopolen, mangelhafte Arbeitsbedingungen für die Beschäftigten, weniger demokratische Kontrolle und geringere Einnahmen für die kommunalen Haushalte – das ist in vielen Orten in Deutschland und Europa die bittere Realität.","413",NA
"Dass es auch anders geht, demonstriert eine wachsende Zahl von Kommunen.","301",NA
"Sie nehmen wichtige Ver- und Entsorgungsbetriebe wieder in die eigene Verantwortung.","413",NA
"Die Aufgaben der öffentlichen Daseinsvorsorge sind in doppeltem Sinn notwendig.","413",NA
"Sie decken den elementaren Bedarf an Dienstleistungen","413",NA
"und gewährleisten gleiche Rechte für alle Bürgerinnen und Bürger.","503",NA
"Die Basis einer gerechten Gesellschaft – der gleiche Zugang für alle zu den grundlegenden Gütern vom Wasser bis zur Bildung – wird durch Privatisierungen zerstört.","503",NA
"Dort, wo die Daseinsvorsorge in privater Hand betrieben wird, steht nicht mehr die Leistung für die Menschen im Vordergrund, sondern das Streben nach Gewinn.","413",NA
"Einen schwachen Staat und einen ausgedünnten öffentlichen Sektor können sich nur die Reichen leisten.","503",NA
"Wer die öffentliche Daseinsvorsorge privatisiert, schwächt die Demokratie, weil die unterschiedliche Wahl von Personen und Parteien dann für die Daseinsvorsorge keine Folgen mehr hat.","202",NA
"Wer dagegen eine gerechte Gesellschaft will, muss einen verlässlich und zeitgemäß ausgebauten öffentlichen Sektor garantieren.","503",NA
"Mit der Vergabe öffentlicher Aufträge muss eine Unternehmenslogik befördert werden, die nicht einseitig gewinnorientiert ist, sondern Dienstleistungen für unterschiedliche Bedürfnisse in einer Stadt, einer Region entwickelt.","403",NA
"Sie hat sich an Kriterien des fairen Handels, ökologischer Nachhaltigkeit, der Stärkung von Identität und sozialem Zusammenhalt einer Region zu beweisen","403",NA
"und den Beschäftigten gute Arbeitsbedingungen und Entlohnung zu sichern.","701",NA
"DIE LINKE fordert: • die Privatisierung öffentlicher Dienstleistungen beenden, keine PPP-Projekte (Public Private Partnership) eingehen:","413",NA
"Schulen, Bürger- und Rathäuser u. a. m. in öffentlicher Verantwortung bauen und betreiben;","413",NA
"die elementare Daseinsvorsorge wie Gesundheitsdienste, Wohnungen, Bildung, Jugendhilfe, Kultur, Energie, Wasser, Busse, Bahnen und Abfallentsorgung in öffentlicher Hand oder gemeinnütziger Trägerschaft organisieren;","413",NA
"den öffentlichen Dienst und die öffentlichen Unternehmen am gesellschaftlichen Bedarf orientieren und in diesem Sinne weiterentwickeln;","413",NA
"privatisierte Bereiche der Daseinsvorsorge rekommunalisieren;","413",NA
"PPP-Beschleunigungsgesetz zurücknehmen;","413",NA
"• den Börsengang der Bahn endgültig stoppen;","413",NA
"den öffentlichen Nah- und Fernverkehr barrierefrei ausbauen","411",NA
"und stärker an den Bedürfnissen aller Nutzerinnen und Nutzer ausrichten;","411",NA
"ein flächendeckendes Angebot als Alternative zum Individualverkehr durchsetzen;","411",NA
"Preise sozialverträglich und familienfreundlich gestalten;","503",NA
"• den öffentlichen Sektor ausbauen und bürgerinnen- und bürgerfreundlich modernisieren:","413",NA
"-die Aufgabenbereiche und die Arbeitsorganisation überprüfen;","303",NA
"die Kommunikation mit den Bürgerinnen und Bürgern transparent und ergebnisorientiert gestalten;","303",NA
"elektronische Informationssysteme von Software- Monopolisten unabhängig machen;","303",NA
"- Beschäftigte umfassend weiterbilden:","411",NA
"technologische Fertigkeiten und soziale Kompetenzen gleichermaßen stärken;","411",NA
"#NAME?","701",NA
"und Mitspracherechte für die Mitarbeiterinnen und Mitarbeiter des Öffentlichen Dienstes gewährleisten;","202",NA
"#NAME?","303",NA
"3.2. Demokratische Bildungsreform – Bildung für alle von Anfang an",NA,NA
"„Ich habe das Gefühl, dass sich das deutsche Bildungssystem nicht darauf konzentriert, alle einzubeziehen, sondern dass es eher Trennungen schafft.“ Vernor MuÃ±oz Villalobos, UN-Sonderberichterstatter und Bildungsexperte, 2006","506",NA
"Deutschland steckt in der Bildungskrise.","506",NA
"Dagegen regt sich berechtigter Protest:","506",NA
"Mit dem Bildungsstreik im Juni dieses Jahres haben viele Schülerinnen, Schüler, Auszubildende und Studierende für grundlegende Bildungsreformen demonstriert.","506",NA
"DIE LINKE hat den Bildungsstreik unterstützt und wird weiter für einen bildungspolitischen Richtungswechsel streiten.","506",NA
"Das Bildungswesen in Deutschland gleicht soziale Unterschiede nicht aus.","503",NA
"Im Gegenteil: Mit der Schule werden sie noch größer.","503",NA
"Internationale Vergleiche wie die PISA-Studie zeigen, dass Grundkompetenzen wie Lesen und Verstehen bei einem Teil der Jugendlichen nur unzureichend entwickelt sind.","506",NA
"Die systematische Ausgrenzung von sozial Benachteiligten, Migrantinnen und Migranten, von chronisch Kranken und Menschen mit Behinderungen ist in Deutschland so extrem wie in keinem anderen europäischen Land.","705",NA
"Die Zahl der Schulabbrecherinnen und -abbrecher steigt.","506",NA
"Es ist ein Skandal, dass es in Deutschland nach wie vor rund vier Millionen funktionale Analphabetinnen und Analphabeten gibt.","506",NA
"Wer die Schule nicht erfolgreich absolviert, hat kaum Chancen auf einen Ausbildungsplatz und damit auf eine gute Berufsperspektive.","506",NA
"Bildung ist für DIE LINKE eine der zentralen Voraussetzungen für Selbstbestimmung und individuelle Gestaltung des Lebens sowie für ein verantwortungsvolles, solidarisches Miteinander in einer demokratischen Gesellschaft.","506",NA
"Bildung eröffnet Wege für die persönliche Entwicklung eines Menschen und für berufliche Perspektiven.","506",NA
"Deshalb muss Bildung allen Menschen frei und in gleichem Maße zugänglich gemacht werden.","503",NA
"DIE LINKE kämpft für eine chancengleiche Bildung von Anfang an.","506",NA
"Dazu gehören vielseitiges, praxisorientiertes Wissen und Können, interkultureller Austausch, systematische und den Bildungsweg kontinuierlich begleitende Förderung beider Sprachen von zweisprachig aufwachsenden Kindern, Umweltbewusstsein und Sozialkompetenz, ästhetische Erfahrung, ein humanistisches Gesellschafts- und Geschichtsverständnis, Kritik- und Urteilsfähigkeit.","506",NA
"In allen Bundesländern dominieren Schulformen, die Kinder frühzeitig abhängen.","506",NA
"Gemeinschaftsschulen, die längeres gemeinsames Lernen und individuelle Förderung verbinden, sind immer noch die Ausnahme.","506",NA
"Einzelne Bundesländer haben mit Studiengebühren die Bildung weiter kommerzialisiert und neue soziale und kulturelle Barrieren eingeführt.","506",NA
"Im kommenden Jahrzehnt droht ernsthafter Lehrermangel; aktuell fehlen 80 000 Fachkräfte für eine gute frühkindliche Bildung.","506",NA
"Zu wenige junge Menschen schaffen es bis zur Hochschulreife und beginnen ein Studium;","506",NA
"und davon schließen es zu viele nicht erfolgreich ab.","506",NA
"Der Hochschulpakt von Bund und Ländern und der Ausbildungspakt der Bundesregierung sind ungeeignet, die anstehenden Probleme in den Griff zu bekommen.","305",NA
"Den Sonntagsreden von CDU/CSU und SPD über die zukunftsträchtige Rolle von Bildung steht eine chronische Unterfinanzierung gegenüber.","305",NA
"An diesem strukturellen Desaster ändern Konjunkturprogrammspritzen für die bauliche Substanzerhaltung wenig.","305",NA
"Die eigenen Qualifikationen ein Leben lang weiterzuentwickeln, neue Tätigkeitsfelder zu erschließen und sich beruflich um- oder neu orientieren zu können – für viele Menschen bleibt all dies unerreichbar.","503",NA
"Eine grundlegende demokratische Bildungsreform mit sozialer Ausrichtung ist überfällig.","506",NA
"Ein sozial gerechtes und zukunftsfähiges Bildungssystem muss eine gemeinsame Aufgabe von Bund, Ländern und Kommunen werden.","506",NA
"Deshalb fordert DIE LINKE: • das Recht auf Bildung im Grundgesetz verankern:","506",NA
"berufliche Ausbildung und Gemeinschaftsaufgabe Bildung in dieses Recht einbeziehen;","411",NA
"• einen nationalen Bildungspakt auflegen:","506",NA
"öffentliche Bildungsausgaben auf mindestens sieben Prozent des Bruttoinlandprodukts erhöhen, darin bundesweite Förderprogramme für den Ausbau von Gemeinschafts- und Ganztagsschulen;","506",NA
"sozialpädagogische Unterstützung an jeder Schule;","506",NA
"BundLänder- Programme für die Ausbildung von mehr Lehrerinnen und Lehrern sowie von Erzieherinnen und Erziehern einrichten;","506",NA
"• Bildungsberufe aufwerten:","701",NA
"Ausbildung der Erzieherinnen und Erzieher auf Hochschulniveau","506",NA
"und den Master- Abschluss für alle Lehrerinnen und Lehrer einführen;","506",NA
"gute Arbeitsbedingungen und eine gerechte Entlohnung herstellen;","701",NA
"• Bildung von Anfang an fördern:","506",NA
"den Rechtsanspruch auf ganztägige Betreuung in Kitas mit hoher Betreuungsqualität verbinden;","503",NA
"Kita-Ausbau vorantreiben, um den Rechtsanspruch ab dem ersten Lebensjahr auch für Kinder mit Behinderungen zu sichern;","705",NA
"• Länger gemeinsam lernen:","506",NA
"Gemeinschaftsschule bis zur Klasse 10 bundesweit mehrheitsfähig machen und als Regelschule etablieren;","506",NA
"individuelle Förderung verankern, statt auf private Nachhilfe zu setzen;","506",NA
"ein inklusives Bildungssystem auf allen Ebenen für Kinder und Jugendliche mit Behinderungen;","705",NA
"Migrantinnen und Migranten Chancengleichheit sichern und Ausgrenzung beenden;","705",NA
"• Kita- und Studiengebühren abschaffen:","506",NA
"die Lehr- und Lernmittelfreiheit sichern;","506",NA
"Schul- beziehungsweise Prüfungsgebühren in der beruflichen Bildung abschaffen;","411",NA
"deswegen ist auch der im Wege der Föderalismusreform zum 31. Dezember 2007 erneuerte Art. 91b GG so zu ergänzen, dass auch die Arbeitsbasis für die Bund-Länder- Kommission für Bildungsplanung (BLK) wiederhergestellt wird;","303",NA
"• Mitbestimmungsrechte in Bildungseinrichtungen stärken:","202",NA
"bundesweite Vertretungen von Schülerinnen und Schülern, Eltern und Studierenden mit allgemeinpolitischem Mandat durchsetzen;","202",NA
"• gute und umfassende Berufsausbildung sichern:","411",NA
"Schmalspurausbildungen und Warteschleifen abschaffen;","411",NA
"Betriebe in die Verantwortung nehmen;","411",NA
"Berufsausbildung reformieren und Qualität in den Mittelpunkt stellen;","411",NA
"Mitbestimmungsrechte für außerbetriebliche Auszubildende stärken;","202",NA
"• Ausbildungsplatzumlage einführen:","411",NA
"die Unternehmen an der Finanzierung der Berufsausbildung solidarisch beteiligen;","411",NA
"ein auswahlfähiges Ausbildungsplatzangebot sicherstellen;","411",NA
"• offenen Studienzugang mit einem Hochschulzulassungsgesetz bundesweit ermöglichen:","302",NA
"individuelle Auswahlverfahren abschaffen,","302",NA
"die lern- feindlichen Restriktionen des Bachelor/ Master-Systems überwinden","506",NA
"und als ersten Schritt dorthin Zugangsbeschränkungen beim Übergang vom Bachelor zum Master ausschließen;","506",NA
"• BAföG zur elternunabhängigen, bedarfsdeckenden und repressionsfreien Grundsicherung ausbauen;","504",NA
"Schritt für Schritt Elternunabhängigkeit ausbauen,","504",NA
"die Höchstdauer der Zahlung an die durchschnittliche Studienzeit anpassen;","504",NA
"• mit einem „Studienpakt II“ gute Studienbedingungen sichern:","506",NA
"die Mittel pro Studienplatz erhöhen und sich dabei an den realen Kosten orientieren;","506",NA
"bessere Betreuung im Studium;","506",NA
"mehr Qualität und Offenheit","506",NA
"sowie mehr Frauenförderung durch Regelungen zwischen Bund und Ländern garantieren;","706",NA
"• Weiterbildung als öffentliche Aufgabe verankern:","411",NA
"mit einem Weiterbildungsgesetz den Rechtsanspruch, die Finanzierung und Qualität von Weiterbildung sichern;","411",NA
"Unternehmen in die Verantwortung nehmen und Branchenfonds bilden;","403",NA
"Gesetze von Bund und Ländern zu einer Erwachsenenbildungsförderung ausbauen","506",NA
"und allen Menschen – unabhängig vom Geldbeutel – lebenslanges Lernen ermöglichen;","503",NA
"• Kompetenzen von Migrantinnen und Migranten wertschätzen:","705",NA
"die im Herkunftsland erworbenen Hochschul- und Berufsabschlüsse, Qualifikationen, Kompetenzen und beruflichen Erfahrungen anerkennen.","705",NA
"3.3. Wissenschaft, Forschung und Produktivität für eine Produktions- und Lebensweise von morgen",NA,NA
"„Es liegt im Wesen von Wissen, ein gesellschaftliches Gemeingut zu sein, und im Wesen einer Wissensgesellschaft, sich als Kulturgesellschaft zu verstehen.“ André Gorz","506",NA
"Für die Große Koalition sind Wissenschaft und Forschung in erster Linie ein Standortfaktor, vor allem für die Exportwirtschaft.","305",NA
"DIE LINKE lehnt diese einseitige Politik ab.","305",NA
"Neue Erkenntnisse und Technologien müssen dem Gemeinwohl dienen und zur Lösung gesellschaftlicher Herausforderungen wie der Überwindung von sozialer Ungleichheit, der Bewältigung des Klimawandels und der Ressourcenknappheit beitragen.","411",NA
"Das geht nur, wenn über Chancen und Risiken von Innovationen transparent und mit öffentlicher Beteiligung verhandelt wird.","202",NA
"Deshalb sind die Entscheidungen über die öffentliche Forschungsförderung aus den geschlossenen Zirkeln der Ministerien, Kuratorien und Industriekonsortien zu befreien.","202",NA
"DIE LINKE steht der öffentlichen Förderung neuer Technologien aufgeschlossen gegenüber, wenn ihr Nutzen nachgewiesen und die Risiken für Menschen und Natur niedrig sind.","411",NA
"Der Staat trägt Verantwortung für die rechtliche und finanzielle Absicherung einer freien Grundlagenforschung.","411",NA
"Das mit öffentlichen Geldern erarbeitete Wissen muss dann auch allen zur Verfügung stehen und darf nicht privatisiert werden.","411",NA
"Um im Allgemeininteresse tätig werden zu können, brauchen Forscherinnen und Forscher gute Arbeitsbedingungen.","411",NA
"Die in Deutschland zunehmende Unsicherheit für Wissenschaftlerinnen und Wissenschaftler unterhalb der Professur muss überwunden werden.","704",NA
"Nicht zuletzt, um mehr Frauen den Weg in die Wissenschaft zu ebnen.","706",NA
"DIE LINKE fordert das Umsteuern in der Forschungs- und Technologieförderung zugunsten einer sozial und ökologisch nachhaltigen und gemeinnützigen Perspektive:","411",NA
"• die öffentliche Forschungsförderung auf gemeinwohlorientierte Ziele ausrichten:","411",NA
"teure Prestigeprojekte, Rüstungsforschung und industriegeführte Forschung aus öffentlichen Mitteln beenden;","303",NA
"einseitige Orientierung auf milliardenschwere Förderung von Exportbranchen aufgeben;","303",NA
"die steuerliche Förderung von Forschung und Entwicklung in Unternehmen als teure Subvention ohne jegliche Steuerungswirkung ablehnen;","303",NA
"• neue Instrumente der Forschungsförderung entwickeln:","411",NA
"öffentliche und zivilgesellschaftliche Akteure wie Unternehmen der öffentlichen Daseinsvorsorge, kommunale Verwaltungen oder gemeinnützige Projektträger zu Auftraggebern für Forschungsleistungen machen;","411",NA
"der Erneuerung des öffentlichen Personen- und Güterverkehrs, der Energieversorgung und -speicherung, der Gesundheits- und Pflegeversorgung, der öffentlichen Verwaltung sowie des Bildungssystems Vorrang einräumen;","411",NA
"• globale Verantwortung für die Bekämpfung vernachlässigter Krankheiten übernehmen:","107",NA
"neue Wirk- und Impfstoffe gegen armutsbedingte Krankheiten wie Tuberkulose oder Malaria und andere Tropenkrankheiten entwickeln;","411",NA
"in einem ersten Schritt zehn Prozent der in der „Pharmainitiative“ eingeplanten Mittel dafür einsetzen;","411",NA
"• Forschung zur Lösung globaler Herausforderungen finanzieren:","107",NA
"Mittel für die Schwerpunktforschung zur Umwelt- und Klimaentwicklung, Wasser- und Energieversorgung, Nord-Süd-Gerechtigkeit und zivilen Konfliktlösung aufstocken;","107",NA
"Kultur- und Sozialwissenschaften als gleichberechtigte Forschungsfelder finanziell fördern und verstärkt zu Fragen einer gerechten, demokratischen und ethnisch wie kulturell vielfältigen Gesellschaftsentwicklung in die Verantwortung nehmen;","506",NA
"• die ostdeutsche Forschungslandschaft stärken:","411",NA
"Sonderprogramm für universitäre Grundlagenforschung in Höhe von 20 Prozent des Volumens der Exzellenzinitiative auflegen;","411",NA
"erfolgreiche Förderung von innovativen kleinen und mittleren Unternehmen","402",NA
"sowie Forschungskooperationen erhalten und ausbauen;","411",NA
"• die Arbeitsbedingungen von Wissenschaftlerinnen und Wissenschaftlern verbessern:","704",NA
"Mitbestimmung und demokratische Selbstverwaltung in den Wissenschaftseinrichtungen der Forschungsorganisationen und in den Hochschulen stärken","202",NA
"und wissenschaftsspezifische Regelungen in den Tarifverträgen zur sozialen Absicherung des wissenschaftlichen Mittelbaus ermöglichen;","701",NA
"• Frauen in der Wissenschaft stärker fördern:","706",NA
"die Geschlechterperspektive in alle öffentlich geförderten Forschungsprojekte integrieren;","706",NA
"Geschlechter diskriminierende Auswahlverfahren sowie unsichere und ausgrenzende Karrierewege überwinden.","503",NA
"3.4. Gestaltung einer digitalen Medienordnung für mehr Demokratie",NA,NA
"„Ha-ha! Dein Medium stirbt.“ Nelson Muntz von den Simpsons zu einem Print-Journalisten, 2008","502",NA
"Der Zugang zu Kommunikation und Information berührt Grundfragen demokratischer Beteiligung.","202",NA
"Wer moderne Kulturtechniken nicht beherrscht oder keinen Zugang zur digitalen Welt hat, kann sich an einem wachsenden Teil demokratischer Willensbildung nicht beteiligen.","503",NA
"Die privaten und weltweit tätigen Telekommunikations- und Netzbetreiber mausern sich ohne kulturellen Auftrag, ohne öffentliche Kontrolle und Transparenz zu Sendeanstalten von morgen und bedrohen das gesamte duale, öffentlich-rechtliche und private Fernseh- und Rundfunksystem.","502",NA
"Mit der Digitalisierung entstehen auch neue Möglichkeiten, das Verhalten der Nutzerinnen und Nutzer zu steuern und auszubeuten.","403",NA
"Die technische Beschränkung eines freien und gleichen Informationsflusses im Netz nimmt zu.","201",NA
"Interessengeleitete Forderungen und Begehrlichkeiten nach Internetsperren bei Urheberrechtsverstößen werden lauter.","201",NA
"DIE LINKE steht deshalb für die Schaffung einer demokratischen Medienordnung, die die digitale Wissensverarbeitung wieder öffentlicher Regulierung unterstellt.","403",NA
"Es geht um nicht weniger, als die Programm- und Inhaltsvielfalt zu schützen,","502",NA
"die Freiheit im Internet zu erhalten und auszubauen","201",NA
"sowie die menschliche Kreativität gegen fortschreitende Kommerzialisierung zu verteidigen.","502",NA
"Die je nach Bundesland unterschiedlichen Formen des Bürgerfunks leisten hier einen guten Beitrag.","202",NA
"Die fortschreitende Kommerzialisierung ist zugleich von einer anhaltenden Medienkonzentration geprägt.","403",NA
"Finanzinvestoren drängen in den Medien- und Pressesektor.","403",NA
"Ihre Unternehmensstrategien erzeugen einen Rentabilitätsdruck, der auch die alteingesessenen Medienunternehmen erfasst.","403",NA
"Folge ist die Verflachung und Kommerzialisierung der Berichterstattung, Kultur und Unterhaltung.","502",NA
"Die Regelungen des Arbeitszeitgesetzes, des Arbeitsschutzes und ein sozial verantwortlicher Umgang mit den Beschäftigten sind im industriell geprägten Teil der Kreativwirtschaft inzwischen außer Kraft gesetzt.","701",NA
"Feste Stellen sind die Ausnahme.","701",NA
"DIE LINKE tritt dafür ein, die Interessen von allen in der Medien- und Filmindustrie abhängig und oft prekär Beschäftigten sicherzustellen.","701",NA
"DIE LINKE fordert: • gute Arbeitsbedingungen für Medien und Filmschaffende:","701",NA
"ein „Fair Work“-Siegel auf Spiele, Programme, Plattformen und Online-Angebote einführen;","403",NA
"• Rechte von Kreativen und Nutzerinnen und Nutzern im Internet in einem modernen Urheberrecht verankern: das Recht auf Privatkopien","201",NA
"und Kopien für Bildungs- und Forschungszwecke langfristig sicherstellen;","506",NA
"• Kommunikations- und Medienfreiheit gewährleisten:","201",NA
"eine digitale demokratische Medienordnung gestalten;","202",NA
"den öffentlich-rechtlichen Rundfunk reformieren;","502",NA
"uneingeschränkte Publizierungsrechte des öffentlichrechtlichen Rundfunks im Internet gewährleisten;","502",NA
"Rundfunkräte quotieren und entsprechend aktueller gesellschaftlicher Verhältnisse zusammensetzen;","502",NA
"presserechtliche Redaktionsstatute, die einen hohen Grad der Mitbestimmung der Beschäftigten sichern, verankern;","202",NA
"• Breitband-Internet-Anschlüsse in den gesetzlichen Universaldienst aufnehmen:","411",NA
"Versorgungslücken in den ländlichen Regionen umgehend schließen;","411",NA
"den Ausschluss sozial Benachteiligter aus der digitalen Kommunikation beenden;","503",NA
"• Freiheit im Netz erhalten und ausbauen:","201",NA
"Internetsperren verhindern;","201",NA
"Netzneutralität technologisch zeitgemäß bewahren;","403",NA
"• alle Informations- und Medienangebote barrierefrei gestalten;","705",NA
"Bürgerfunk in den Ländern sichern und ausbauen.","202",NA
"3.5. Kulturelle Grundlagen einer dialogfähigen, gerechten Gesellschaft sichern",NA,NA
"„Welch triste Epoche, in der es leichter ist, ein Atom zu zertrümmern als ein Vorurteil.“ Albert Einstein","503",NA
"Kulturelle Fragen sind Fragen nach der Utopiefähigkeit einer Gesellschaft, ihrer Geschichte, ihrem Zusammenhalt, ihren Erzählungen.","502",NA
"Alle Menschen stellen solche Fragen – ob sie in existenziellen Nöten sind oder nicht.","502",NA
"Wo Kultur nur als bildungsbürgerliche Zutat zum harten Leben ihr Dasein fristet, werden entscheidende Fragen nicht gestellt.","503",NA
"Öffentliche Debatten beginnen oft in Theatern, Ausstellungsräumen, in Sub-, Jugend- oder Protestkulturen.","502",NA
"Mit der 2008 ratifizierten Konvention zur kulturellen Vielfalt hat sich unser Land gegen die schrankenlose Liberalisierung und Verwertung kultureller Dienstleistungen ausgesprochen.","502",NA
