"text","cmp_code","eu_code"
"Die Kultusministerkonferenz wird diesen Aufgaben im Bildungsbereich längst nicht mehr gerecht","303",NA
"und muss deshalb abgeschafft und durch eine effektive, schlanke Bildungskonferenz ersetzt werden.","303",NA
"Wir vertreten einen umfassenden Bildungsbegriff, der den Menschen in seiner Vielfalt in den Mittelpunkt stellt.","506",NA
"Ziel und Selbstverständnis einer liberalen Bildungspolitik ist es nicht nur Wissen sondern auch Werte zu vermitteln.","506",NA
"Die eigenen Fähigkeiten zu kennen und aus eigenem Antrieb ein eigenverantwortliches Leben zu führen und sich kritisch mit seiner Umwelt auseinandersetzen zu können sind Grundlage einer liberalen Bürgergesellschaft, wie wir sie uns vorstellen.","506",NA
"Bildung ist ein elementarer Beitrag zur Persönlichkeitsentwicklung.","506",NA
"Bildung für nachhaltige Entwicklung ist eine wichtige und zukunftsweisende Aufgabe aller Bildungsträger.","506",NA
"Neben der Verankerung im Schulunterricht ist ihre Umsetzung in Zusammenarbeit mit außerschulischen Partnern wie Bildungseinrichtungen, wirtschaftlichen Institutionen und Verbänden von großer Wichtigkeit.","506",NA
"Die Vermittlung von Grundfertigkeiten und Faktenwissen über die wechselseitigen Zusammenhänge von Mensch, Natur und Technik sind unverzichtbare Voraussetzungen, um junge Menschen mit Handlungskompetenzen auszustatten und damit zu gesellschaftlicher Teilhabe bei der Gestaltung einer dauerhaft tragfähigen Entwicklung zu befähigen.","506",NA
"Frühkindliche Bildung – Basis jeder Biographie",NA,NA
"Die Erziehung von Kindern ist in allererster Linie Aufgabe der Eltern.","505",NA
"In einer Allianz von Familien- und Bildungspolitik gehören auch Kindertageseinrichtungen und Tagespflege zum Fundament des Bildungssystems.","504",NA
"Sie sollen Individualität, Kreativität, Selbständigkeit und die körperliche Entwicklung der Kinder fördern und die Voraussetzungen für den Schulbesuch schaffen.","506",NA
"Die FDP fordert, dass jedes Kind als familienpolitische Leistung des Bundes einen Bildungs- und Betreuungsgutschein ab dem ersten vollendeten Lebensjahr erhält.","504",NA
"Mit den Gutscheinen können die Eltern Bildungsangebote für ihre Kinder nutzen, wie zum Beispiel Krippen, Musikschulen oder Sportvereine.","506",NA
"Im vierten Lebensjahr müssen Kinder verpflichtend auf ihren sprachlichen Entwicklungsstand geprüft werden.","506",NA
"Kinder mit Schwächen sollten dann intensiv und – im Vorgriff auf die Schulpflicht – verbindlich gefördert werden, zum Beispiel im Rahmen der Start-Klasse.","506",NA
"Ab dem fünften Lebensjahr wollen wir eine verbindliche Schulvorbereitung, in der Begabungen gefördert und Schwächen systematisch behoben werden.","506",NA
"Bundesweit vergleichbare Qualitätsstandards im Bereich der vorschulischen Bildung helfen, die Arbeit in den Einrichtungen der vorschulischen Bildung weiter zu verbessern.","506",NA
"Kitas soll die Möglichkeit gegeben werden, mit einem nach externer Evaluation vergebenen Gütesiegel um Eltern zu werben.","401",NA
"Zur Förderung von Talenten und zur Behebung von Defiziten in der Entwicklung der Kinder ist der Einsatz von entwicklungsdiagnostischen Instrumenten wie Tests und systematisierten Beobachtungen erforderlich.","506",NA
"Kindertageseinrichtungen und Grundschulen müssen besser kooperieren, um einen nahtlosen Übergang zu gewährleisten.","506",NA
"Dazu leisten gemeinsame Fortbildungen, Elternabende, wechselseitige Hospitationen und Übergabegespräche bei der Einschulung einen Beitrag.","506",NA
"Die FDP fordert, dass sich Kindertagesstätten zu „Familienzentren“ weiterentwickeln und in Kooperation mit anderen Institutionen neue Angebote wie zum Beispiel Sprachförderung für die Eltern schaffen.","503",NA
"Die FDP steht für eine Vielfalt von Trägern der freien Wohlfahrtspflege, Kirchen, Elterninitiativen, Kommunen und privat-gewerblichen Anbietern.","505",NA
"Um die Qualität in der frühkindlichen Bildung zu sichern, ist eine Fortbildungsoffensive für Erzieherinnen und Erzieher unverzichtbar.","506",NA
"Für mehr männliche Erzieher ist zu werben.","506",NA
"Zudem sollte zukünftig eine Hochschulausbildung oder eine entsprechend gleichwertige Qualifikation zumindest für die Leitung der Bildungseinrichtung Voraussetzung sein.","506",NA
"Mehr Freiheit für die Bildungseinrichtungen vor Ort",NA,NA
"Kita und Schule müssen über die Zusammensetzung des Personals und ihr Profil zur Erreichung der vorgegebenen Bildungsziele selbst entscheiden können.","506",NA
"Sie müssen, unabhängig davon, ob es sich um eine staatliche oder um eine Einrichtung in freier Trägerschaft handelt, über ein eigenverantwortliches Budget verfügen.","506",NA
"Die Höhe des Budgets richtet sich nach der Anzahl der Schüler und ihren Förderbedürfnissen.","303",NA
"Das Schulangebot vor Ort muss hinreichend differenziert, leistungsfähig, begabungsorientiert und so wohnortnah wie möglich gestaltet werden.","506",NA
"Dafür fordert die FDP die Abschaffung der Schuleinzugsbereiche.","303",NA
"Nicht der Wohnort ist für die Wahl der Kita oder Schule entscheidend, sondern allein der Eltern- und Schülerwunsch.","303",NA
"Die FDP setzt sich für fairen Wettbewerb zwischen den Schulen in staatlich-kommunaler und freier Trägerschaft ein.","506",NA
"Schulen in freier Trägerschaft sind nicht Ersatz oder bloße Beigabe des staatlichen Schulsystems.","506",NA
"Sie sind Garanten von Wahlmöglichkeit, Vielfalt und Wettbewerb um die besten pädagogischen Konzepte.","506",NA
"Noch immer werden Schulen in freier Trägerschaft durch vielfältige Hindernisse gehemmt.","506",NA
"Die FDP tritt für die Abschaffung dieser Ungleichbehandlung ein.","506",NA
"Wir wollen faire Chancen bei der Finanzierung von Schulen in freier Trägerschaft.","506",NA
"Insbesondere im Grundschulbereich muss eine gleiche Wettbewerbssituation sichergestellt werden.","506",NA
"Unser Bildungssystem kann von Schulen in freier Trägerschaft nur profitieren und die ansteigende Nachfrage von Seiten der Eltern an diesen Schulen zeigt ihre Qualität.","506",NA
"Dies wollen wir Liberale weiter fördern.","506",NA
"Die Deutschen Auslandsschulen sind ein wesentlicher und fester Bestandteil der Auswärtigen Kultur- und Bildungspolitik und bieten jungen Menschen weltweit einen hervorragenden Start ins Leben.","506",NA
"Sie dienen der Verständigung der Kulturen und verdienen unsere volle Unterstützung.","506",NA
"Bildungsstandards, definiert von unabhängigen Sachverständigen, ermöglichen gleiche Bildungschancen über Ländergrenzen hinweg.","503",NA
"Die jeweiligen Ergebnisse der Bildungseinrichtungen in freier und öffentlicher Trägerschaft werden der Öffentlichkeit präsentiert.","506",NA
"Die externe Evaluation erfolgt durch zertifizierte Institutionen, die von den Schulen frei gewählt werden können.","506",NA
"Lehrer spielen für unsere Gesellschaft eine zentrale Rolle.","506",NA
"Sie haben eine große Verantwortung.","506",NA
"Sie sollen ihre Kräfte in erster Linie für eine optimale Lehre und Erziehung einsetzen können und nicht mit überflüssigen Verwaltungsaufgaben belastet werden.","506",NA
"Der Lehrerberuf benötigt endlich die gesellschaftliche Anerkennung, die er in anderen Ländern genießt.","506",NA
"Die Lehrerarbeitszeit muss neu definiert werden, damit sie sich zukünftig nicht nur an Unterrichtszeiten orientiert.","506",NA
"Hierfür brauchen Lehrer geeignete Arbeitsvoraussetzungen an der Schule.","506",NA
"Mehr Präsenz des Lehrers ermöglicht mehr Flexibilität und eine bessere Kommunikation zwischen Schule, Schülern und Eltern.","506",NA
"Schulleiter müssen mehr in Richtung Schulverwaltungsmanagement hin qualifiziert werden.","506",NA
"An den Schulen müssen Arbeitsstellen für administratives Personal geschaffen werden, um den Schulleiter bei den Verwaltungsaufgaben zu entlasten.","303",NA
"Die FDP ist gegen die Regel-Verbeamtung bei Neueinstellungen von Lehrern.","303",NA
"Wir fordern die Aufwertung des Lehrerberufs durch bundesweit gleichwertig hohe Aus- und Fortbildungsstandards und die Anerkennung des Lehrerberufs durch die Länder.","506",NA
"Die Qualität der Lehrerfortbildung muss deutlich verbessert werden.","506",NA
"Dazu sind verstärkt auf den Erkenntnissen der Bildungsforschung beruhende, direkt im Unterricht umsetzbare didaktische Konzepte zu vermitteln.","506",NA
"Die Schulen müssen regelmäßige Fortbildungen ihrer Lehrer einfordern.","506",NA
"Sie erhalten dafür zusätzliche Gelder, mit denen sie auf dem Bildungsmarkt Fortbildungen einkaufen können.","506",NA
"Neben der staatlichen Lehrerfortbildung werden private Fortbildungsinstitute anerkannt;","401",NA
"staatliche und private stehen dabei im fairen Wettbewerb.","403",NA
"Außerdem soll es Lehrern spätestens alle zehn Jahre ermöglicht werden, sich im Rahmen eines Fortbildungssemesters ein halbes Jahr in den Ausbildungszentren der Hochschulen fortzubilden.","506",NA
"In der Lehrerausbildung muss frühzeitig festgestellt werden, ob Lehramtsstudenten die erforderliche soziale Kompetenz für den Umgang mit Kindern und Jugendlichen mitbringen.","506",NA
"Die Einführung von leistungsbezogenen Gehaltskomponenten muss auch beim Lehrerberuf forciert werden.","401",NA
"Nur ein durchlässiges Bildungssystem sichert faire Aufstiegschancen.","503",NA
"Schulempfehlungen dürfen keinen unumkehrbaren Bildungsweg mehr zementieren.","503",NA
"Auch zwischen den einzelnen Bildungsstationen muss die Durchlässigkeit erhöht werden.","503",NA
"Übergänge sollen besser koordiniert werden.","503",NA
"Schulen und Kitas, aber auch die einzelnen Schulen untereinander, sollten in einem Netzwerk miteinander kooperieren.","506",NA
"Dies kann in autonomer Regie der Bildungseinrichtungen vor Ort geschehen.","506",NA
"In der Sonderpädagogik gilt für die FDP der Grundsatz „Integration vor Sonderbeschulung“.","503",NA
"Es ist das Ziel liberaler Bildungspolitik, mehr Gemeinsamkeiten beim Leben und Lernen von behinderten und nicht behinderten Schülern in allen Schulformen zu suchen und zu fördern","705",NA
"sowie verbindlich integrative Konzepte individueller Förderung in den allgemeinbildenden Schulen vorzulegen.","506",NA
"Übergänge sollen zu jedem Zeitpunkt möglich sein.","503",NA
"Daneben ist die Beschulung in speziellen Förderschulen als Wahlmöglichkeit jedoch dort beizubehalten, wo dies zum Wohle der Kinder notwendig ist.","705",NA
"Förderschulen sollen dabei in einem Netzwerk enge Kontakte mit ihrem Umfeld und den Regelschulen pflegen.","503",NA
"Die FDP will den Ausbau von Regel- und Förderschulen unter einem Dach und die Einrichtung von Förderschulklassen an der Regelschule forcieren, da die Vorteile beider Fördervarianten hier am besten verwirklicht werden können.","506",NA
"Die FDP will bessere Rahmenbedingungen für die Hochbegabtenförderung.","506",NA
"Bereits im Rahmen der frühkindlichen Bildung müssen besondere Begabungen erkannt und gezielt gefördert werden.","506",NA
"Daher müssen Standards im Bereich der Begabtenförderung entwickelt und umgesetzt werden.","506",NA
"Es mangelt in Deutschland immer noch an ausgebildetem Personal, um Hochbegabung bei Kindern feststellen und fördern zu können.","506",NA
"Die Diagnostikkenntnisse bei Lehrerinnen und Lehrern wie auch bei Erzieherinnen und Erziehern müssen in der Ausbildung sowie durch Aus- und Fortbildungsmaßnahmen verbessert werden.","506",NA
"Auch die Fortbildung von beruflich Qualifizierten ohne Abitur an Hochschulen muss verstärkt werden, da zurzeit nur ein Prozent der Studierenden über die berufliche Fortbildung an die Hochschulen kommt.","411",NA
"Weiterqualifikation, zum Beispiel von Meistern in Bachelor-Studiengängen, wird angesichts immer höherer Berufsanforderungen ein wichtiges Bildungsfeld werden.","506",NA
"Das Studium von beruflich Qualifizierten ist aber nicht ohne weiteres mit dem von Abiturienten vergleichbar.","506",NA
"Menschen, die aus dem Beruf kommen, sind meist älter, stehen oft bereits in der Familienphase und wollen neben dem Beruf studieren.","506",NA
"Es müssen Anreize für Hochschulen geschaffen werden, den Anteil beruflich Qualifizierter zu erhöhen.","506",NA
"Die Zukunftsfähigkeit Deutschlands wird zudem durch den prognostizierten Fachkräftemangel in Frage gestellt.","411",NA
"Experten gehen davon aus, dass auch durch kompensatorische Maßnahmen, wie durch eine gesteuerte Einwanderungspolitik, der künftige Bedarf nicht zufriedenstellend gedeckt werden kann.","411",NA
"Berufliche Bildung – lebensbegleitendes Lernen stärken",NA,NA
"Die berufliche Bildung stellt ein zentrales Element der Innovationsfähigkeit eines Staates dar.","411",NA
"Nur wenn junge Menschen eine qualitativ gute Ausbildung haben, werden sie dauerhaft im Arbeitsleben bestehen können.","411",NA
"Das duale Ausbildungssystem hat sich in Deutschland seit Jahrzehnten bewährt.","411",NA
"Eine der wichtigsten Stärken besteht in der Verankerung der beruflichen Ausbildung in den Betrieben.","411",NA
"Hier ist ein enges Zusammenwirken von Schule und Betrieben notwendig.","411",NA
"Die berufliche Weiterbildung als lebensbegleitendes Lernen ist eine starke Säule des Bildungssystems.","411",NA
"Förderangebote für Schulabgänger im Übergang in eine berufliche Ausbildung müssen in enger Abstimmung mit dem Berufsausbildungssystem erfolgen.","411",NA
"Ziel dieser Fördermaßnahmen muss die Einmündung in eine berufliche Ausbildung sein und darf nicht zu einer „Maßnahmenkarriere“ führen.","411",NA
"Ausbildungsgänge müssen flexibler und modular aufgebaut werden.","411",NA
"Dabei sollen in so genannten „Grundmodulen“ berufsfeldbreite Kompetenzen, die mehreren Berufen gemeinsam sind, erlernt werden.","411",NA
"In den „Kernmodulen“ werden berufstypische Fertigkeiten und Fähigkeiten erlernt, die dann auch die Abgrenzung der Berufe voneinander begründen.","411",NA
"Spezialmodule mit Wahlmöglichkeiten sollen branchentypische Geschäftsfelder fassen und Spezialisierungen ermöglichen.","411",NA
"Für diejenigen Auszubildenden, die einen intensiven Förderbedarf haben, muss unbürokratisch auch eine längere Ausbildungszeit möglich sein.","411",NA
"Berufsschulen bilden einen wichtigen Eckpfeiler der beruflichen Ausbildung.","411",NA
"Die Ausbildung soll in der Regel im Betrieb erfolgen.","411",NA
"Dabei sind überbetriebliche Ausbildungszentren eine Möglichkeit, um Ausbildungsinhalte zu vermitteln, die von kleinen, oft spezialisierten Betrieben nicht abgedeckt werden können.","411",NA
"Am Ende jeder Ausbildung muss eine anerkannte Abschlussprüfung stehen.","411",NA
"Diese Prüfung soll weiterhin zentral bei den dafür zuständigen Stellen bundeseinheitlich erfolgen.","302",NA
"Jugendliche mit mangelnder Ausbildungsreife müssen die Möglichkeit haben, sich durch den Abschluss von zertifizierten Ausbildungsmodulen nachträglich zu qualifizieren.","411",NA
"Höhere Bildungsabschlüsse sind nach wie vor die beste Chance für einen erfolgreichen Beruf und sozialen Aufstieg.","506",NA
"Dieser Aufstieg muss für Leistungswillige und Leistungsfähige leichter möglich werden.","401",NA
"Die betriebliche Weiterbildung soll auch weiterhin staatlich gefördert werden.","411",NA
"Das Prinzip des Vollberufs soll beibehalten werden.","411",NA
"Dem stehen Modulausbildungsgänge für Qualifikationen unterhalb des Vollberufs nicht entgegen.","411",NA
"Die hochwertigen Kompetenzprofile des Facharbeiters/Gesellen und Meisters sollen erhalten werden.","411",NA
"Lebenslanges Lernen – Leitgedanke liberaler Bildungspolitik",NA,NA
"Wir brauchen ein Bildungssystem, das sich an den Lebensphasen eines Menschen ausrichtet und dafür spezifische Angebote entwickelt.","411",NA
"Wir müssen die Chancen der frühkindlichen Förderung konsequent nutzen,","506",NA
"mit neuen Lernformen in der Schulzeit ernst machen","506",NA
"und Potenziale der Älteren besser als bisher durch altersgerechte Weiterbildung erhalten.","411",NA
"Neue Kooperationsformen zwischen Hochschulen, Erwachsenen- und Weiterbildungseinrichtungen sowie der Wirtschaft sollen die Durchlässigkeit in unserem Bildungssystem verbessern.","503",NA
"Dazu gehört auch, die Studien- und Weiterbildungsmöglichkeiten von Berufstätigen an den Hochschulen zu verbessern.","411",NA
"Die Verbesserung der Qualität aller Bildungseinrichtungen durch mehr individuelle Förderung, mehr Eigenständigkeit und Wettbewerb, vor allem aber durch eine bessere Ausstattung muss Priorität haben.","506",NA
"Wir wollen einen Bildungspakt der Generationen, in dem sich Bürger mit Berufserfahrung, besonders auch junge Menschen, freiwillig engagieren und Kindern und Jugendlichen helfen.","606",NA
"Auch Unternehmen sollten verstärkt mit Schulen und anderen Einrichtungen in ihrer Region kooperieren.","408",NA
"Qualität und Innovation durch Wettbewerb auch bei den Hochschulen",NA,NA
"Exzellente Forschungs- und Entwicklungsleistungen in allen Wissenschaftsbereichen sind die Basis für die Innovationsfähigkeit unserer Gesellschaft.","411",NA
"Sie stärken die Wettbewerbsfähigkeit unserer Volkswirtschaft","411",NA
"und erlauben es uns, die Vorteile der Globalisierung zu nutzen.","408",NA
"Dazu sind qualifizierte Fachkräfte in allen Disziplinen erforderlich, die das Hochschulsystem gegenwärtig nicht in ausreichendem Maße zur Verfügung stellen kann.","506",NA
"Ziel der FDP ist es, eine wissenschaftlich exzellente, wirtschaftlich leistungsfähige und qualitativ hochwertige Hochschullandschaft weiter auszubauen und dauerhaft zu sichern.","506",NA
"Ausgaben in diesem Bereich sind notwendige Investitionen in die Zukunft.","506",NA
"Darüber hinaus müssen Mittel und Wege gefunden werden, mehr privates Kapital für die Stärkung von Lehre und Forschung zu gewinnen.","507",NA
"Vor dem Hintergrund des demographischen Wandels und des internationalen Wettbewerbs um qualifizierte Arbeitskräfte benötigen wir eine größere Zahl von Hochschulabsolventen.","506",NA
"Daneben ist die Eliteförderung an den Hochschulen wesentlich für die Zukunftschancen unseres Landes. Die FDP fordert eine Innovationsoffensive. Hochschulen müssen in die Lage versetzt werden, hohe, wettbewerbsfähige Standards in der Ausbildung des wissenschaftlichen Nachwuchses und zur Abdeckung des Fachkräftemangels in allen Bereichen zu realisieren, international anerkannte Spitzenleistungen zu erbringen und den Wissens- und Technologietransfer zwischen Hochschulen und Unternehmen zu verstärken.","506",NA
"Bei dem „Hochschulpakt 2020“ muss der zusätzliche Kapazitätsaufbau ausreichend finanziert werden, wobei die Grundpauschale um 25 Prozent angehoben werden soll.","506",NA
"Die Exzellenzinitiative sollte auf der Grundlage der Erfahrungen mit den Verfahren und Ergebnissen aus der ersten Runde weitergeführt werden, wobei zukünftig die Lehre stärker als bisher zu berücksichtigen ist.","506",NA
"Zudem wird ein vergleichbarer Wettbewerb für die angewandte Forschung und die Lehre an Fachhochschulen angestrebt.","411",NA
"Ferner darf das Exzellenzkriterium nicht durch an regionalen Gesichtspunkten ausgerichtete Bundesförderprogramme konterkariert werden.","303",NA
"Die Fachhochschulkapazitäten sollen in Zusammenarbeit mit der Wirtschaft deutlich ausgebaut werden.","411",NA
"Unsere Hochschulen brauchen ein Höchstmaß an Autonomie, Gestaltungs- und Entfaltungsfreiheit, damit sie schneller, besser und wettbewerbsfähiger werden.","506",NA
"Die FDP fordert die Abschaffung des Hochschulrahmengesetzes","303",NA
"und die Verankerung der Autonomie der Hochschulen im Grundgesetz.","506",NA
"Der Staat muss die Fachaufsicht aufgeben und sich aus der Detailsteuerung zurückziehen.","303",NA
"Stattdessen sollen die Hochschulen auf der Grundlage konkreter Ziel- und Leistungsvereinbarungen eigenverantwortlich ihre Strategie- und Entwicklungsplanung vornehmen.","506",NA
"Die FDP fordert eine leistungsorientierte Mittelvergabe, verbunden mit Globalhaushalten und Budgetautonomie.","506",NA
"Die Absicherung der so genannten Orchideenfächer kann über Ziel- und Leistungsvereinbarungen sowie länderübergreifende Zentren sichergestellt werden.","506",NA
"Die Hochschulen brauchen weitgehende Personalhoheit, um das beste Personal gewinnen zu können.","506",NA
"Dazu gehört die Abschaffung der Regelverbeamtung sowie des Vergaberahmens, um wissenschaftsadäquate Vergütungsmodelle zu entwickeln, mit denen sie ihr Personal ohne sachfremde Deckelungen leistungsgerecht bezahlen und sich so international behaupten können.","506",NA
"Dies kann durch einen eigenen Wissenschaftstarifvertrag erfolgen, der den besonderen Anforderungen des Forschungs- und Lehrbetriebs gerecht wird und von den Anleihen aus dem Tarifvertrag für den öffentlichen Dienst (TVöD) und dem Beamtenrecht befreit wird.","303",NA
"Starre Altersgrenzen sind gerade in der Wissenschaft inakzeptabel.","411",NA
"Der Wechsel zwischen Wissenschaft und Wirtschaft ist zudem zu erleichtern.","411",NA
"Dadurch kann auch der Wissens- und Technologietransfer zwischen Hochschulen und Unternehmen sowie die systematische wirtschaftliche Verwertung der Forschungsergebnisse verstärkt werden.","411",NA
"Außerdem müssen den Hochschulen bei Unternehmens(aus)gründungen und -beteiligungen größere Handlungsfreiheiten eingeräumt werden.","402",NA
"Die Studierenden sollen sich ihre Hochschule aussuchen können und die Hochschulen ihre Studierenden.","506",NA
"Die ZVS (Zentralstelle für die Vergabe von Studienplätzen) wird abgeschafft.","303",NA
"Die Sicherung der Qualität des Studienangebotes soll durch anerkannte Akkreditierungsagenturen erfolgen.","506",NA
"Das Akkreditierungsverfahren selbst soll durch die Weiterentwicklung von der Programm- zur Systemakkreditierung vereinfacht und von übermäßigem Verwaltungsaufwand entlastet werden.","303",NA
"Deutschland kann es sich nicht leisten, das Potenzial weiblichen Nachwuchses nicht auszuschöpfen.","706",NA
"Bereits in der Schule muss die Basis gelegt werden, indem verstärkt Mädchen insbesondere für Naturwissenschaften interessiert und gewonnen werden.","706",NA
"Wissenschaftlerinnen und Forscherinnen sollten in ihrer beruflichen Entwicklung spezifisch unterstützt werden und die Barrieren, die sie bei einer weiteren Karriereplanung behindern, durch konkrete Angebote abgebaut werden.","706",NA
"In Anbetracht des Mangels an Naturwissenschaftlern und Ingenieuren muss das Interesse an einem Studium dieser Fächer geweckt werden; das kann geschehen durch die Förderung von Kooperationen zwischen Schulen, Hochschulen und Forschungseinrichtungen wie Schülerakademien, schulbegleitende Hochschulstudien, Sonderprogramme in einzelnen Wissenschaftsbereichen.","506",NA
"Das grundsätzliche Interesse und die Neugierde auf naturwissenschaftliche Zusammenhänge muss jedoch bereits im frühkindlichen Bereich geweckt werden.","506",NA
"Die FDP will eine verstärkte Internationalisierung der Lehre erreichen, indem der Austausch von Studierenden und Lehrenden intensiviert wird,","506",NA
"Studienleistungen an ausländischen Hochschulen anerkannt werden","506",NA
"und gemeinsame Studiengänge mit ausländischen Hochschulen vermehrt zu einem doppelten Abschluss führen.","506",NA
"Hochschulen brauchen finanzielle Planungssicherheit.","506",NA
"Die FDP fordert daher ein Drei-Säulen-Modell aus staatlicher Grundfinanzierung, Studienbeiträgen und Eigenvermögensaufbau.","303",NA
"Nach dem Prinzip „Geld folgt Student“ sollen im Bereich der Lehre mit Hilfe eines Bildungsgutscheinsystems Hochschulen nach der Anzahl der Studierenden und Absolventen finanziert werden.","303",NA
"Im Gegenzug kann die bundeseinheitliche Kapazitätsverordnung abgeschafft und durch Ziel- und Leistungsvereinbarungen mit den Hochschulen ersetzt werden.","303",NA
"Zur Steigerung der Qualität der Lehre soll im Wettbewerb um Studierende jede Hochschule selbst entscheiden, ob, in welcher Höhe und für welche Studiengänge sie Studienbeiträge erhebt.","507",NA
"Diese Mittel müssen direkt und uneingeschränkt den Hochschulen zweckbezogen zur Verbesserung der Studienbedingungen und der Lehre zufließen, ohne dass die staatliche Finanzierung reduziert wird.","506",NA
"Drittmittel für Forschung und Lehre sind ein wesentliches Element des Wettbewerbs zwischen den Hochschulen und eine wichtige zusätzliche Finanzquelle.","303",NA
"Die Hochschulen sollen zur Erfüllung ihrer Aufgaben in Forschung und Lehre langfristig eigenes Vermögen bilden.","303",NA
"Stiftungsrecht, Erbrecht und Steuerrecht sind so zu verändern, dass es für Privatpersonen und Unternehmen attraktiver wird als bisher, Hochschulen finanziell zu unterstützen.","401",NA
"Das Hochschulsponsoring soll nicht durch bürokratische Hemmnisse behindert werden.","401",NA
"Die Unternehmen sollen ermutigt werden, Stiftungsprofessuren zu vergeben.","506",NA
"Drittmittel und Spenden dürfen nicht auf die Grundausstattung angerechnet werden.","506",NA
"Niemand darf aus finanziellen Gründen an einem Studium gehindert werden.","503",NA
"Deshalb muss jedem Studierenden gesetzlich ermöglicht werden, die Beiträge „nachlaufend“ zu bezahlen, das heißt, dass die effektive Zahlung erst nach dem Studium und nur bei Erzielung eines ausreichenden Einkommens erfolgt.","503",NA
"Jedem Studierenden soll die Möglichkeit einer elternunabhängigen Finanzierung der Lebenshaltungskosten durch Darlehen eröffnet werden.","503",NA
"BAföG-Bezieher erhalten wie bei der bisherigen Förderung die Kredite zu vergünstigten Konditionen.","503",NA
"Dabei ist die BAföG-Förderung mit den weiteren Kreditprogrammen zur Finanzierung von Studienbeiträgen und Lebenshaltungskosten (zum Beispiel Programmen von KfW und Landesbanken) zusammenzuführen.","303",NA
"Eine solche Finanzierung aus einem Guss würde den vielen Studierenden, die bislang keinen Anspruch auf BAföG haben, das Studium erleichtern, den Zwang zur Arbeitsaufnahme verringern und damit die Studienzeiten verkürzen helfen und im Einzelfall eine soziale Absicherung gewährleisten.","503",NA
"Die FDP fordert den Aufbau eines Stipendiensystems auf international üblichem Niveau.","506",NA
"Derzeit werden lediglich rund zwei Prozent der Studierenden durch ein Stipendium gefördert.","506",NA
"Ziel ist, diesen Anteil auf mindestens zehn Prozent zu erhöhen.","506",NA
"Ein von Bund und Ländern gemeinsam finanziertes Anreizsystem soll die Einwerbung privater Mittel zur Einrichtung von Stipendien durch die Hochschulen im Verhältnis 1:1 unterstützen.","506",NA
"Die Stipendien sollen in Höhe von 300 Euro im Monat unbürokratisch, unabhängig vom Verdienst der Eltern und allein nach dem Kriterium der fachlichen Leistung vergeben werden.","506",NA
"Die Kopplung der Einkommensgrenzen an die Einkommensgrenzen des BAföG entfällt.","503",NA
"Angesichts der Vielzahl und der mangelnden Transparenz bei den verschiedenen Finanzierungs- und Unterstützungsmöglichkeiten im Studium benötigen wir eine frühzeitige Finanzierungsberatung für Studierwillige und Studierende, die möglichst noch vor Aufnahme des Studiums maßgeschneiderte Finanzierungspläne unter Einbeziehung des gesamten Spektrums öffentlicher und privater Unterstützungsleistungen anbietet und zur Inanspruchnahme ermutigt, insbesondere, wenn sich dadurch der Studienverlauf begünstigen lässt.","303",NA
"Die FDP will – ergänzend zu den bestehenden Möglichkeiten der Bildungsfinanzierung (BAföG, Darlehen, Stipendien) – den Aufbau von privatem Bildungskapital stärken.","507",NA
"Analog zur Bausparförderung sollen Bildungssparkonten gefördert werden, die für Aus- und Weiterbildung, Hochschulbildung oder sonstige Formen der Erwachsenenbildung verwendet werden dürfen.","506",NA
"Hochschulen in freier Trägerschaft müssen als gleichberechtigte Partner im Wettbewerb um die besten Köpfe etabliert werden.","506",NA
"Wir streben an, Hochschulen in freier Trägerschaft durch faire Wettbewerbsbedingungen einen erleichterten Markteintritt zu ermöglichen, damit diese sich zu einem wichtigen Bestandteil des deutschen Hochschulsystems entwickeln können.","506",NA
"Die FDP wird die Möglichkeit schaffen, staatliche Hochschulen in private Formen zu überführen.","401",NA
"Im Rahmen des Hochschulpaktes sollen auch die privaten Hochschulen angemessen für zusätzlich geschaffene Studienplätze honoriert werden.","506",NA
"Ein Bildungsgutscheinsystem soll auch für private Hochschulen geöffnet werden.","506",NA
"Forschung und Entwicklung stärken",NA,NA
"Eine leistungsfähige und freie Forschung ist die Voraussetzung für eine innovationsfähige Gesellschaft, in der neue, marktfähige Produkte entstehen","411",NA
"und hochwertige Arbeitsplätze geschaffen werden.","408",NA
"In einer globalisierten Welt steht Deutschland im Wettbewerb um die besten Köpfe, knappe finanzielle Ressourcen und die attraktivsten Rahmenbedingungen.","411",NA
"Innovationen entstehen durch Verwertung von Forschungsergebnissen in Produkte, neue Technologien, Verfahren und Dienstleistungen.","411",NA
"Nur durch Innovationen können wir unseren Wohlstand und den sozialen Frieden dauerhaft sichern.","411",NA
"Doch die Rahmenbedingungen in Deutschland sind nicht optimal.","411",NA
"Bürokratische Hindernisse, finanzielle Engpässe, ideologische Barrieren und tarifrechtliche Verkrustungen erschweren Forschern ihre Arbeit und treiben Wissenschaftler in Länder, in denen sie besser und freier arbeiten können.","411",NA
"Deutschland braucht eine Forschungsfreiheitsinitiative.","411",NA
"Hierzu zählten ein modernes Zuwanderungs-und Aufenthaltsrecht für ausländische Fachkräfte und Spitzenforscher","411",NA
"und eine Lockerung der Altersgrenzen für Wissenschaftler.","411",NA
"Um die Forscherflucht zu stoppen, muss der wissenschaftliche Nachwuchs, insbesondere Frauen, besser gefördert werden.","411",NA
